setting,qs,seed,fam,svc_c,best_ood
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,0.1,0.7988126357719072
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,1.0,0.7946024518248145
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,10.0,0.8257080216351655
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,100.0,0.835925296841057
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,123,quantum,1.0,0.8143925248655833
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,0.01,0.7914041575817442
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,0.1,0.7988126357719072
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,1.0,0.7946024518248145
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,10.0,0.8257080216351655
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,100.0,0.835925296841057
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,42,quantum,1.0,0.8143925248655833
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,0.01,0.7914041575817442
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,0.1,0.7988126357719072
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,1.0,0.7946024518248145
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,10.0,0.8257080216351655
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,100.0,0.835925296841057
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,999,999,quantum,1.0,0.8143925248655833
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,0.01,0.8012104743083004
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,0.1,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,1.0,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,10.0,0.8294713438735177
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,100.0,0.8271245059288538
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,123,quantum,1.0,0.8048913043478261
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,0.01,0.8012104743083004
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,0.1,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,1.0,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,10.0,0.8294713438735177
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,100.0,0.8271245059288538
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,42,quantum,1.0,0.8048913043478261
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,0.01,0.8012104743083004
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,0.1,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,1.0,0.8029150197628458
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,10.0,0.8300395256916996
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,100.0,0.8271245059288538
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,123,999,quantum,1.0,0.8048913043478261
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,0.01,0.7797642858201106
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,0.1,0.8018393410077485
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,1.0,0.8398373261033824
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,10.0,0.8612049424418864
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,100.0,0.8608234440049187
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,123,quantum,1.0,0.8440412166466658
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,0.01,0.7808680385794924
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,0.1,0.8018393410077485
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,1.0,0.8398373261033824
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,10.0,0.8612049424418864
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,100.0,0.8608234440049187
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,42,quantum,1.0,0.8446005007629969
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,0.01,0.7808680385794924
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,0.1,0.8018393410077485
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,1.0,0.8398373261033824
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,10.0,0.8612049424418864
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,100.0,0.8608234440049187
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,2024,999,quantum,1.0,0.8440412166466658
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,0.01,0.8018855578834048
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,0.1,0.8113195201475557
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,1.0,0.830135592759991
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,10.0,0.8362609089640851
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,100.0,0.8495646290921347
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,123,quantum,1.0,0.8246034871647989
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,0.01,0.8018855578834048
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,0.1,0.8113195201475557
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,1.0,0.830135592759991
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,10.0,0.8362609089640851
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,100.0,0.8495646290921347
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,42,quantum,1.0,0.8246034871647989
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,0.01,0.8018855578834048
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,0.1,0.8113195201475557
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,1.0,0.830135592759991
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,10.0,0.8362609089640851
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,100.0,0.8495646290921347
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,42,999,quantum,1.0,0.8246034871647989
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,0.01,0.8022480992881678
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,0.1,0.815636205423966
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,1.0,0.832131701932787
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,10.0,0.8351247591278047
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,100.0,0.846213223342756
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,123,quantum,1.0,0.8127976525235495
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,0.01,0.8022480992881678
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,0.1,0.815636205423966
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,1.0,0.832131701932787
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,10.0,0.8351247591278047
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,100.0,0.846213223342756
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,42,quantum,1.0,0.8127976525235495
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,0.01,0.8022480992881678
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,0.1,0.815636205423966
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,1.0,0.832131701932787
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,10.0,0.8351247591278047
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,100.0,0.846213223342756
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,7,999,quantum,1.0,0.8127976525235495
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,0.01,0.8061336254107339
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,0.1,0.8143322495681198
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,1.0,0.8208718856156408
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,10.0,0.8370301951888728
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,100.0,0.8472088620959188
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,123,quantum,1.0,0.8063620681352035
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,0.01,0.8061336254107339
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,0.1,0.8143322495681198
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,1.0,0.8208718856156408
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,10.0,0.8370301951888728
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,100.0,0.8472088620959188
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,42,quantum,1.0,0.8063620681352035
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,0.01,0.803395399780942
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,0.1,0.8143322495681198
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,1.0,0.8208718856156408
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,10.0,0.8370301951888728
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,100.0,0.8472088620959188
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,999,999,quantum,1.0,0.8063620681352035
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,0.01,0.7626050420168067
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,0.1,0.7648983257425108
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,1.0,0.7817050484315864
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,10.0,0.8102027070370132
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,100.0,0.8375136314067612
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,123,quantum,1.0,0.8027294887420617
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,0.01,0.7626050420168067
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,0.1,0.7648983257425108
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,1.0,0.7817050484315864
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,10.0,0.8102027070370132
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,100.0,0.8375136314067612
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,42,quantum,1.0,0.8027294887420617
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,0.01,0.7626050420168067
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,0.1,0.7648983257425108
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,1.0,0.7817050484315864
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,10.0,0.8102027070370132
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,100.0,0.8375136314067612
unsw_recon__natural_cur__ms42__q1000_id500_ood500,123,999,quantum,1.0,0.8027294887420617
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,0.01,0.7735494197679071
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,0.1,0.7857943177270909
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,1.0,0.7878351340536214
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,10.0,0.8112845138055222
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,100.0,0.8080032012805123
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,123,quantum,1.0,0.7794717887154862
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,0.01,0.7735494197679071
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,0.1,0.7857943177270909
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,1.0,0.7878351340536214
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,10.0,0.8112845138055222
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,100.0,0.8080032012805123
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,42,quantum,1.0,0.7794717887154862
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,0.01,0.7735494197679071
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,0.1,0.7857943177270909
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,1.0,0.7878351340536214
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,10.0,0.8112845138055222
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,100.0,0.8080032012805123
unsw_recon__natural_cur__ms42__q1000_id500_ood500,2024,999,quantum,1.0,0.7794717887154862
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,0.01,0.7660377358490567
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,0.1,0.7716981132075471
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,1.0,0.7716579686872742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,10.0,0.8101164191087916
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,100.0,0.8155359293456443
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,123,quantum,1.0,0.788358089120835
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,0.01,0.7660377358490567
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,0.1,0.7716981132075471
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,1.0,0.7716579686872742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,10.0,0.8101164191087916
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,100.0,0.8155359293456443
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,42,quantum,1.0,0.788358089120835
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,0.01,0.7660377358490567
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,0.1,0.7716981132075471
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,1.0,0.7716579686872742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,10.0,0.8101164191087916
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,100.0,0.8155359293456443
unsw_recon__natural_cur__ms42__q1000_id500_ood500,42,999,quantum,1.0,0.788358089120835
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,0.01,0.6839999999999999
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,0.1,0.778
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,1.0,0.742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,10.0,0.76
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,100.0,0.79
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,123,quantum,1.0,0.762
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,0.01,0.6839999999999999
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,0.1,0.778
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,1.0,0.742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,10.0,0.76
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,100.0,0.79
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,42,quantum,1.0,0.762
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,0.01,0.6839999999999999
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,0.1,0.778
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,1.0,0.742
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,10.0,0.76
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,100.0,0.79
unsw_recon__natural_cur__ms42__q1000_id500_ood500,7,999,quantum,1.0,0.762
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,0.01,0.7170058883768562
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,0.1,0.7883384536610343
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,1.0,0.7804659498207885
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,10.0,0.8097478238607271
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,100.0,0.8125640040962622
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,123,quantum,1.0,0.7853302611367128
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,0.01,0.7170058883768562
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,0.1,0.7883384536610343
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,1.0,0.7804659498207885
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,10.0,0.8097478238607271
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,100.0,0.8125640040962622
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,42,quantum,1.0,0.7853302611367128
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,0.01,0.7170058883768562
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,0.1,0.7883384536610343
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,1.0,0.7804659498207885
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,10.0,0.8097478238607271
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,classical_ext,100.0,0.8125640040962622
unsw_recon__natural_cur__ms42__q1000_id500_ood500,999,999,quantum,1.0,0.7853302611367128
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,0.01,0.774273942317355
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,0.1,0.8018691588785047
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,1.0,0.809898502663049
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,10.0,0.8352225906944025
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,classical_ext,100.0,0.8481258165008542
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,123,quantum,1.0,0.8310119585971258
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,classical_ext,0.01,0.774273942317355
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,classical_ext,0.1,0.8018691588785047
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,123,42,classical_ext,1.0,0.809898502663049
